Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
"2024-07-22 5:31:00",05:31:00,CNR6170095340,"Canceled by Customer",CID703117,Mini,Chamarajpet,Malleshwaram,NULL,NULL,"AC is Not working",NULL,NULL,NULL,298,NULL,0,NULL,NULL
"2024-07-16 4:01:00",04:01:00,CNR9040256112,Success,CID398210,Auto,Whitefield,Koramangala,238,125,NULL,NULL,No,NULL,687,UPI,3,3.8,3.1
"2024-07-14 9:01:00",09:01:00,CNR7055404543,"Canceled by Customer",CID275116,eBike,"HSR Layout","Mysore Road",NULL,NULL,"Change of plans",NULL,NULL,NULL,655,NULL,0,NULL,NULL
"2024-07-10 20:10:00",20:10:00,CNR4720528546,Success,CID385929,eBike,Padmanabhanagar,Hennur,161,35,NULL,NULL,No,NULL,331,UPI,45,4.2,3.2
"2024-07-12 20:20:00",20:20:00,CNR5128133901,Success,CID124344,"Prime Plus",Indiranagar,Marathahalli,189,140,NULL,NULL,No,NULL,160,Cash,35,4.3,3
"2024-07-06 4:47:00",04:47:00,CNR4329846503,Success,CID187639,Auto,Varthur,Jayanagar,189,90,NULL,NULL,No,NULL,671,UPI,7,3.3,3.6
"2024-07-22 17:03:00",17:03:00,CNR2820104363,Success,CID448413,"Prime Sedan",Bellandur,Koramangala,203,50,NULL,NULL,No,NULL,877,Cash,42,4.8,4.9
"2024-07-11 10:15:00",10:15:00,CNR8120267984,Success,CID320367,"Prime Plus",Hulimavu,Vijayanagar,252,130,NULL,NULL,No,NULL,524,"Debit Card",34,4.4,4.6
"2024-07-03 5:20:00",05:20:00,CNR6886878963,Success,CID467826,Mini,"RT Nagar","Frazer Town",224,60,NULL,NULL,No,NULL,496,Cash,43,4,4.4
"2024-07-30 23:09:00",23:09:00,CNR8864077337,Success,CID734439,Auto,"BTM Layout","Langford Town",126,25,NULL,NULL,No,NULL,842,UPI,3,4.4,3.8
"2024-07-09 9:59:00",09:59:00,CNR6732976155,Success,CID518770,Bike,Vijayanagar,Vijayanagar,196,105,NULL,NULL,No,NULL,254,UPI,19,3.4,3.9
"2024-07-07 15:18:00",15:18:00,CNR2998341877,"Canceled by Driver",CID455392,Bike,Yeshwanthpur,Shantinagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,404,NULL,0,NULL,NULL
"2024-07-11 20:39:00",20:39:00,CNR5536449864,Success,CID367391,Bike,Chickpet,Kammanahalli,266,60,NULL,NULL,No,NULL,414,Cash,15,3.7,3.7
"2024-07-04 8:11:00",08:11:00,CNR3240622342,"Canceled by Customer",CID409504,Auto,Banashankari,Hebbal,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,378,NULL,0,NULL,NULL
"2024-07-13 18:26:00",18:26:00,CNR1062745632,Success,CID826953,"Prime Plus","JP Nagar",Ulsoor,126,125,NULL,NULL,No,NULL,289,Cash,44,4,3.1
"2024-07-29 4:45:00",04:45:00,CNR9853586627,"Canceled by Driver",CID146525,"Prime Sedan",Nagarbhavi,Chamarajpet,NULL,NULL,NULL,"Customer related issue",NULL,NULL,493,NULL,0,NULL,NULL
"2024-07-28 22:09:00",22:09:00,CNR9669845028,"Driver Not Found",CID391409,Mini,Jayanagar,"BTM Layout",NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,0,NULL,NULL
"2024-07-30 17:03:00",17:03:00,CNR7251977817,"Canceled by Driver",CID384996,Auto,Yelahanka,Basavanagudi,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,176,NULL,0,NULL,NULL
"2024-07-14 16:47:00",16:47:00,CNR9241186044,Success,CID227002,"Prime Plus",Jayanagar,Kadugodi,196,135,NULL,NULL,Yes,"Customer Demand",465,Cash,33,3.1,4.8
"2024-07-11 19:49:00",19:49:00,CNR2306141265,Success,CID647471,Auto,Majestic,"HSR Layout",175,85,NULL,NULL,No,NULL,175,Cash,6,3.5,4.5
"2024-07-12 4:50:00",04:50:00,CNR8814888424,"Canceled by Customer",CID262351,"Prime SUV","Electronic City",Varthur,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,118,NULL,0,NULL,NULL
"2024-07-25 19:44:00",19:44:00,CNR9115658446,Success,CID954063,Bike,"Magadi Road","RT Nagar",238,135,NULL,NULL,No,NULL,116,Cash,42,3,4.8
"2024-07-11 18:34:00",18:34:00,CNR9536377772,"Canceled by Driver",CID135587,"Prime SUV",Chamarajpet,Koramangala,NULL,NULL,NULL,"Customer related issue",NULL,NULL,135,NULL,0,NULL,NULL
"2024-07-15 6:18:00",06:18:00,CNR2059335643,Success,CID369568,"Prime Sedan",Kengeri,"MG Road",287,80,NULL,NULL,No,NULL,308,UPI,10,3.8,4.9
"2024-07-19 18:55:00",18:55:00,CNR2971424591,"Canceled by Customer",CID755720,Auto,Kengeri,Jayanagar,NULL,NULL,"AC is Not working",NULL,NULL,NULL,948,NULL,0,NULL,NULL
"2024-07-30 12:45:00",12:45:00,CNR5005011849,Success,CID244061,eBike,"Sarjapur Road","Mysore Road",301,80,NULL,NULL,No,NULL,1362,Cash,47,3.7,3.1
"2024-07-17 15:41:00",15:41:00,CNR8842400080,Success,CID519899,Bike,"MG Road",Hulimavu,147,35,NULL,NULL,Yes,"Vehicle Breakdown",261,Cash,19,4.4,4.7
"2024-07-04 15:02:00",15:02:00,CNR2801883483,"Canceled by Driver",CID642521,Bike,Marathahalli,Majestic,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,310,NULL,0,NULL,NULL
"2024-07-10 11:56:00",11:56:00,CNR8595318828,Success,CID689227,Bike,Majestic,"Sarjapur Road",217,145,NULL,NULL,Yes,"Vehicle Breakdown",340,UPI,1,3.7,3.3
"2024-07-22 23:39:00",23:39:00,CNR6740554979,"Canceled by Driver",CID812738,eBike,Chamarajpet,Malleshwaram,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,378,NULL,0,NULL,NULL
"2024-07-01 0:35:00",00:35:00,CNR3392851231,Success,CID907188,"Prime SUV","Bannerghatta Road",Indiranagar,210,85,NULL,NULL,No,NULL,237,Cash,22,4.6,3.9
"2024-07-28 13:05:00",13:05:00,CNR1157651333,Success,CID598412,Auto,Malleshwaram,Devanahalli,210,35,NULL,NULL,No,NULL,176,Cash,10,3,4.5
"2024-07-18 7:32:00",07:32:00,CNR1063105961,Success,CID250417,Bike,Kengeri,"BTM Layout",308,135,NULL,NULL,No,NULL,2529,Cash,17,3.7,3.4
"2024-07-16 10:49:00",10:49:00,CNR1683244527,Success,CID737325,eBike,"Sarjapur Road","HSR Layout",301,25,NULL,NULL,No,NULL,415,UPI,17,3.6,3.8
"2024-07-23 21:02:00",21:02:00,CNR7501799257,Success,CID667436,"Prime Plus",Koramangala,Koramangala,119,135,NULL,NULL,No,NULL,439,UPI,3,3.8,4.7
"2024-07-10 10:22:00",10:22:00,CNR2779677468,"Driver Not Found",CID205115,"Prime Sedan","Hosur Road",Yeshwanthpur,NULL,NULL,NULL,NULL,NULL,NULL,2536,NULL,0,NULL,NULL
"2024-07-02 7:42:00",07:42:00,CNR9374491196,Success,CID578002,eBike,"Sahakar Nagar",Ulsoor,196,140,NULL,NULL,Yes,"Customer Demand",240,Cash,14,3.6,3.9
"2024-07-19 17:04:00",17:04:00,CNR7657871087,Success,CID914135,Auto,"Langford Town","Hosur Road",49,65,NULL,NULL,No,NULL,815,Cash,8,4.4,4.5
"2024-07-03 8:48:00",08:48:00,CNR8521640267,Success,CID319842,Bike,Chickpet,Marathahalli,168,95,NULL,NULL,No,NULL,769,Cash,49,3.3,3.4
"2024-07-17 9:35:00",09:35:00,CNR3338987261,"Canceled by Customer",CID834182,eBike,Indiranagar,"JP Nagar",NULL,NULL,"Wrong Address",NULL,NULL,NULL,365,NULL,0,NULL,NULL
"2024-07-26 2:03:00",02:03:00,CNR1597820282,Success,CID857878,"Prime Sedan",Nagarbhavi,"Sahakar Nagar",105,65,NULL,NULL,No,NULL,995,Cash,36,4,3.7
"2024-07-14 15:08:00",15:08:00,CNR7300771305,"Canceled by Driver",CID366770,"Prime Sedan",Yelahanka,"Electronic City",NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,455,NULL,0,NULL,NULL
"2024-07-27 0:44:00",00:44:00,CNR5086093347,Success,CID120408,"Prime Plus","Tumkur Road","Sarjapur Road",63,130,NULL,NULL,No,NULL,354,UPI,49,4.3,4.1
"2024-07-08 17:24:00",17:24:00,CNR2405659063,Success,CID836718,"Prime SUV",Hulimavu,Indiranagar,238,45,NULL,NULL,No,NULL,253,Cash,44,3.6,4.5
"2024-07-25 20:36:00",20:36:00,CNR5420241523,"Canceled by Driver",CID584698,"Prime Sedan",Koramangala,Shivajinagar,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,461,NULL,0,NULL,NULL
"2024-07-24 12:26:00",12:26:00,CNR5296001121,Success,CID835021,Mini,Chickpet,"Hosur Road",308,130,NULL,NULL,No,NULL,474,UPI,34,3.5,4.7
"2024-07-10 7:31:00",07:31:00,CNR8092395558,Success,CID547390,"Prime Plus","Richmond Town","Bannerghatta Road",231,90,NULL,NULL,No,NULL,367,UPI,19,4,4.9
"2024-07-13 2:35:00",02:35:00,CNR2277488276,"Canceled by Customer",CID480727,eBike,Hennur,"Sahakar Nagar",NULL,NULL,"Wrong Address",NULL,NULL,NULL,222,NULL,0,NULL,NULL
"2024-07-11 16:17:00",16:17:00,CNR4903580567,Success,CID815682,"Prime SUV","Mysore Road","HSR Layout",147,45,NULL,NULL,No,NULL,380,UPI,3,3.6,4.9
"2024-07-25 21:22:00",21:22:00,CNR3025157297,"Canceled by Driver",CID394894,"Prime SUV","Mysore Road",Indiranagar,NULL,NULL,NULL,"Customer related issue",NULL,NULL,181,NULL,0,NULL,NULL
"2024-07-10 7:11:00",07:11:00,CNR1183396471,Success,CID198936,Mini,Basavanagudi,Marathahalli,224,115,NULL,NULL,No,NULL,152,Cash,31,4.6,3.8
"2024-07-11 8:09:00",08:09:00,CNR5590749566,Success,CID812616,"Prime Plus",Malleshwaram,Vijayanagar,91,40,NULL,NULL,No,NULL,547,Cash,4,4.6,4.3
"2024-07-17 19:31:00",19:31:00,CNR5300929613,"Canceled by Driver",CID124400,Auto,Hulimavu,Vijayanagar,NULL,NULL,NULL,"Customer related issue",NULL,NULL,459,NULL,0,NULL,NULL
"2024-07-23 8:57:00",08:57:00,CNR9748415666,Success,CID407213,"Prime Sedan","Tumkur Road","Sahakar Nagar",84,145,NULL,NULL,No,NULL,153,Cash,5,4.1,3.5
"2024-07-16 3:22:00",03:22:00,CNR1725276992,"Driver Not Found",CID234920,Auto,Basavanagudi,Koramangala,NULL,NULL,NULL,NULL,NULL,NULL,943,NULL,0,NULL,NULL
"2024-07-02 9:57:00",09:57:00,CNR2482996042,Success,CID885443,"Prime SUV","Ramamurthy Nagar",Yeshwanthpur,35,110,NULL,NULL,Yes,"Vehicle Breakdown",205,Cash,40,3.2,3.6
"2024-07-09 23:52:00",23:52:00,CNR8415916654,"Canceled by Driver",CID819251,eBike,"Hosur Road",Devanahalli,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,321,NULL,0,NULL,NULL
"2024-07-26 10:51:00",10:51:00,CNR1052418862,Success,CID885421,Bike,Hennur,Nagarbhavi,168,70,NULL,NULL,No,NULL,294,Cash,31,3.2,3.8
"2024-07-23 6:19:00",06:19:00,CNR4931383088,Success,CID140735,"Prime SUV",Yelahanka,"Frazer Town",161,125,NULL,NULL,No,NULL,113,UPI,34,4,3.8
"2024-07-10 5:20:00",05:20:00,CNR6591815679,"Canceled by Driver",CID964514,"Prime Sedan","Rajarajeshwari Nagar",Jayanagar,NULL,NULL,NULL,"Customer related issue",NULL,NULL,946,NULL,0,NULL,NULL
"2024-07-30 6:41:00",06:41:00,CNR6500981968,"Canceled by Driver",CID589634,eBike,"Sarjapur Road",Hennur,NULL,NULL,NULL,"Customer related issue",NULL,NULL,160,NULL,0,NULL,NULL
"2024-07-09 4:59:00",04:59:00,CNR8507485506,Success,CID778771,Mini,Yeshwanthpur,"Mysore Road",182,75,NULL,NULL,No,NULL,661,Cash,9,3.6,3.4
"2024-07-09 20:33:00",20:33:00,CNR1287678437,Success,CID336043,Mini,Shivajinagar,Majestic,273,70,NULL,NULL,No,NULL,625,Cash,13,4.6,4.3
"2024-07-03 15:05:00",15:05:00,CNR4153621385,Success,CID218615,Bike,Basavanagudi,"Frazer Town",182,80,NULL,NULL,No,NULL,300,UPI,1,3.2,4.5
"2024-07-28 4:07:00",04:07:00,CNR2587658469,"Canceled by Driver",CID212521,"Prime SUV","Ramamurthy Nagar","Cox Town",NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,216,NULL,0,NULL,NULL
"2024-07-29 2:29:00",02:29:00,CNR8986223970,Success,CID483790,Mini,"HSR Layout",Majestic,147,130,NULL,NULL,No,NULL,870,UPI,39,3.5,4.8
"2024-07-04 7:30:00",07:30:00,CNR6132333783,"Canceled by Customer",CID897717,Mini,Rajajinagar,"BTM Layout",NULL,NULL,"AC is Not working",NULL,NULL,NULL,407,NULL,0,NULL,NULL
"2024-07-14 6:32:00",06:32:00,CNR5153024085,Success,CID409099,Auto,Yeshwanthpur,"Rajarajeshwari Nagar",210,45,NULL,NULL,No,NULL,249,Cash,8,3,3.1
"2024-07-25 16:51:00",16:51:00,CNR5248536358,Success,CID371554,eBike,"RT Nagar","Electronic City",287,75,NULL,NULL,No,NULL,126,UPI,38,3.7,4.5
"2024-07-18 22:58:00",22:58:00,CNR7837556997,"Canceled by Driver",CID623297,Bike,"KR Puram",Hebbal,NULL,NULL,NULL,"Customer related issue",NULL,NULL,203,NULL,0,NULL,NULL
"2024-07-16 12:44:00",12:44:00,CNR4305880487,Success,CID571350,Bike,Hulimavu,Bellandur,119,130,NULL,NULL,No,NULL,420,UPI,48,4.6,3.8
"2024-07-02 18:37:00",18:37:00,CNR8667584551,Success,CID161691,Auto,Peenya,Hulimavu,70,120,NULL,NULL,No,NULL,507,"Credit Card",4,4.1,3.8
"2024-07-03 2:57:00",02:57:00,CNR4973860154,Success,CID154177,Bike,Chickpet,Varthur,42,55,NULL,NULL,No,NULL,297,Cash,30,4.9,3.9
"2024-07-11 13:14:00",13:14:00,CNR3215797107,Success,CID627908,"Prime Plus","Tumkur Road",Indiranagar,210,105,NULL,NULL,No,NULL,966,Cash,25,3.3,3.3
"2024-07-19 22:24:00",22:24:00,CNR3580612502,"Driver Not Found",CID458947,"Prime Plus","Cox Town",Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,421,NULL,0,NULL,NULL
"2024-07-28 8:20:00",08:20:00,CNR7152379310,Success,CID818273,eBike,Hulimavu,Hebbal,91,45,NULL,NULL,No,NULL,220,UPI,24,4.1,4.1
"2024-07-12 10:43:00",10:43:00,CNR3952048459,Success,CID345057,"Prime SUV","Electronic City","Mysore Road",189,110,NULL,NULL,No,NULL,297,UPI,26,3.6,3.3
"2024-07-28 7:52:00",07:52:00,CNR5549546413,"Canceled by Driver",CID583705,"Prime Plus",Bellandur,Jayanagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,290,NULL,0,NULL,NULL
"2024-07-13 22:48:00",22:48:00,CNR5390528221,Success,CID576240,Bike,Yeshwanthpur,"Ramamurthy Nagar",294,75,NULL,NULL,No,NULL,816,UPI,26,4.7,3.7
"2024-07-20 7:24:00",07:24:00,CNR9420691804,"Driver Not Found",CID101197,Auto,Devanahalli,Vijayanagar,NULL,NULL,NULL,NULL,NULL,NULL,211,NULL,0,NULL,NULL
"2024-07-25 1:26:00",01:26:00,CNR2391106466,Success,CID762865,Auto,"Sahakar Nagar",Yeshwanthpur,217,70,NULL,NULL,No,NULL,275,Cash,15,3.3,3
"2024-07-25 19:01:00",19:01:00,CNR1136069120,"Driver Not Found",CID715223,Auto,"Langford Town","Cox Town",NULL,NULL,NULL,NULL,NULL,NULL,486,NULL,0,NULL,NULL
"2024-07-07 0:58:00",00:58:00,CNR4100767524,"Canceled by Driver",CID332476,"Prime Plus",Marathahalli,"BTM Layout",NULL,NULL,NULL,"Customer related issue",NULL,NULL,284,NULL,0,NULL,NULL
"2024-07-01 4:48:00",04:48:00,CNR2340544308,Success,CID852551,"Prime SUV",Kadugodi,Padmanabhanagar,49,95,NULL,NULL,No,NULL,175,Cash,9,3.3,3.5
"2024-07-25 14:50:00",14:50:00,CNR4740708556,"Canceled by Driver",CID587840,"Prime SUV","Richmond Town",Koramangala,NULL,NULL,NULL,"Customer related issue",NULL,NULL,217,NULL,0,NULL,NULL
"2024-07-14 21:43:00",21:43:00,CNR7823303390,Success,CID555424,Auto,Yeshwanthpur,Hebbal,238,105,NULL,NULL,No,NULL,430,UPI,8,4.8,3.7
"2024-07-15 4:23:00",04:23:00,CNR4006717148,Success,CID841569,Bike,"Hosur Road",Chamarajpet,126,105,NULL,NULL,No,NULL,136,Cash,47,3.3,3.9
"2024-07-16 6:44:00",06:44:00,CNR5178780027,Success,CID716129,"Prime Sedan","Tumkur Road","BTM Layout",56,45,NULL,NULL,No,NULL,472,Cash,47,4.8,4.7
"2024-07-13 22:37:00",22:37:00,CNR3378198145,"Canceled by Customer",CID945493,Bike,Hebbal,Ulsoor,NULL,NULL,"Change of plans",NULL,NULL,NULL,464,NULL,0,NULL,NULL
"2024-07-02 22:24:00",22:24:00,CNR9347787730,Success,CID171998,Bike,Kengeri,"Richmond Town",91,25,NULL,NULL,No,NULL,139,"Credit Card",46,3.9,5
"2024-07-26 12:01:00",12:01:00,CNR9180488038,Success,CID254049,Auto,"Frazer Town",Jayanagar,238,40,NULL,NULL,No,NULL,187,UPI,1,4.8,4.7
"2024-07-27 2:04:00",02:04:00,CNR8653174607,"Canceled by Driver",CID677687,Mini,"Hosur Road",Basavanagudi,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,104,NULL,0,NULL,NULL
"2024-07-14 22:59:00",22:59:00,CNR7833708355,"Canceled by Driver",CID964864,Bike,Hennur,"HSR Layout",NULL,NULL,NULL,"Customer related issue",NULL,NULL,301,NULL,0,NULL,NULL
"2024-07-09 20:00:00",20:00:00,CNR9102605880,Success,CID523868,eBike,"BTM Layout","KR Puram",154,140,NULL,NULL,No,NULL,464,"Debit Card",45,3.6,3.3
"2024-07-12 15:24:00",15:24:00,CNR9390947863,"Driver Not Found",CID208050,eBike,Majestic,"Cox Town",NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,0,NULL,NULL
"2024-07-14 4:02:00",04:02:00,CNR5197375258,Success,CID353931,Mini,"Tumkur Road","MG Road",154,145,NULL,NULL,No,NULL,666,Cash,34,4.2,3.8
"2024-07-09 4:30:00",04:30:00,CNR3386584446,Success,CID459207,Auto,"Cox Town","Rajarajeshwari Nagar",294,80,NULL,NULL,No,NULL,196,Cash,19,4.4,3.7
"2024-07-29 15:15:00",15:15:00,CNR6388601712,"Canceled by Driver",CID199876,Auto,"Rajarajeshwari Nagar","Sarjapur Road",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,247,NULL,0,NULL,NULL
"2024-07-04 7:18:00",07:18:00,CNR4544909345,Success,CID195846,eBike,Chamarajpet,Shivajinagar,140,40,NULL,NULL,No,NULL,850,Cash,19,4.8,3.3
"2024-07-25 0:32:00",00:32:00,CNR8243631690,Success,CID456518,"Prime Plus","Sahakar Nagar","Richmond Town",259,35,NULL,NULL,No,NULL,808,Cash,44,3.3,4
"2024-07-27 10:38:00",10:38:00,CNR5913321332,"Canceled by Driver",CID710476,Auto,Yeshwanthpur,Ulsoor,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,100,NULL,0,NULL,NULL
"2024-07-13 2:10:00",02:10:00,CNR2566668460,Success,CID883099,"Prime Sedan","HSR Layout","JP Nagar",231,115,NULL,NULL,No,NULL,259,Cash,14,3.5,3.3
"2024-07-03 23:40:00",23:40:00,CNR3605063846,Success,CID862851,"Prime Plus",Devanahalli,Yelahanka,35,120,NULL,NULL,No,NULL,232,Cash,43,3.3,3.6
"2024-07-24 6:03:00",06:03:00,CNR5404658265,Success,CID600676,Auto,Kadugodi,Kammanahalli,259,80,NULL,NULL,No,NULL,329,Cash,16,4.4,3.4
"2024-07-15 16:08:00",16:08:00,CNR3389750581,Success,CID409858,eBike,Majestic,Padmanabhanagar,49,70,NULL,NULL,Yes,"Other Issue",484,Cash,38,3.9,4
"2024-07-26 14:15:00",14:15:00,CNR4533890682,Success,CID323675,eBike,Ulsoor,"Sahakar Nagar",308,100,NULL,NULL,No,NULL,232,UPI,37,4.7,4.5
"2024-07-18 23:51:00",23:51:00,CNR3505011274,"Canceled by Customer",CID184020,Bike,"Tumkur Road",Chamarajpet,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,374,NULL,0,NULL,NULL
"2024-07-09 19:28:00",19:28:00,CNR1755186441,"Canceled by Driver",CID105223,Mini,Hulimavu,Bellandur,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,298,NULL,0,NULL,NULL
"2024-07-22 3:20:00",03:20:00,CNR7947206920,Success,CID366600,"Prime Plus",Devanahalli,Malleshwaram,252,125,NULL,NULL,No,NULL,387,Cash,36,3.6,3.6
"2024-07-11 1:30:00",01:30:00,CNR4085771445,"Driver Not Found",CID270190,eBike,"Bannerghatta Road",Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,167,NULL,0,NULL,NULL
"2024-07-05 0:54:00",00:54:00,CNR9076399239,"Canceled by Driver",CID543520,Bike,"Sahakar Nagar","Magadi Road",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,358,NULL,0,NULL,NULL
"2024-07-18 19:21:00",19:21:00,CNR1932355861,Success,CID586139,"Prime Sedan",Shantinagar,Shivajinagar,42,135,NULL,NULL,No,NULL,905,Cash,21,3.9,4.7
"2024-07-02 16:39:00",16:39:00,CNR3850150497,Success,CID165144,Mini,Shivajinagar,"HSR Layout",294,80,NULL,NULL,No,NULL,255,UPI,23,3.1,4.2
"2024-07-05 23:44:00",23:44:00,CNR3325664550,"Driver Not Found",CID241276,Bike,Yelahanka,Nagarbhavi,NULL,NULL,NULL,NULL,NULL,NULL,276,NULL,0,NULL,NULL
"2024-07-28 8:53:00",08:53:00,CNR2388929050,Success,CID836942,Auto,Whitefield,Padmanabhanagar,196,85,NULL,NULL,No,NULL,1856,Cash,19,3.4,4.1
"2024-07-21 0:55:00",00:55:00,CNR7153281636,Success,CID297254,eBike,"Bannerghatta Road","Tumkur Road",154,110,NULL,NULL,No,NULL,305,Cash,23,3.7,4.2
"2024-07-13 17:13:00",17:13:00,CNR5621469819,"Canceled by Driver",CID548834,Bike,Devanahalli,Banashankari,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,236,NULL,0,NULL,NULL
"2024-07-16 18:29:00",18:29:00,CNR5147085223,Success,CID245278,Auto,Hebbal,Rajajinagar,70,40,NULL,NULL,No,NULL,459,UPI,19,3.9,4.4
"2024-07-28 21:45:00",21:45:00,CNR8114520527,Success,CID363868,Bike,Devanahalli,Varthur,203,90,NULL,NULL,No,NULL,206,UPI,35,3.5,3.2
"2024-07-27 14:43:00",14:43:00,CNR9136370006,Success,CID380428,Auto,"Electronic City",Whitefield,126,25,NULL,NULL,No,NULL,923,UPI,18,3.2,4
"2024-07-29 22:15:00",22:15:00,CNR1628038114,"Canceled by Driver",CID563014,"Prime SUV",Kammanahalli,"HSR Layout",NULL,NULL,NULL,"Customer related issue",NULL,NULL,167,NULL,0,NULL,NULL
"2024-07-19 1:03:00",01:03:00,CNR7038970126,"Canceled by Driver",CID881254,"Prime SUV",Ulsoor,Shivajinagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,862,NULL,0,NULL,NULL
"2024-07-16 22:10:00",22:10:00,CNR4724828712,"Driver Not Found",CID552965,"Prime Sedan","Magadi Road","Mysore Road",NULL,NULL,NULL,NULL,NULL,NULL,188,NULL,0,NULL,NULL
"2024-07-20 18:04:00",18:04:00,CNR5076758837,Success,CID988751,eBike,"Sarjapur Road",Chickpet,98,60,NULL,NULL,No,NULL,141,Cash,14,4.6,3.6
"2024-07-11 9:09:00",09:09:00,CNR4868694647,"Canceled by Customer",CID246652,"Prime SUV","Langford Town","Hosur Road",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,447,NULL,0,NULL,NULL
"2024-07-30 9:58:00",09:58:00,CNR4032240013,Success,CID957894,"Prime Plus","KR Puram",Devanahalli,210,95,NULL,NULL,No,NULL,421,UPI,4,4,4.5
"2024-07-25 11:35:00",11:35:00,CNR1062429458,"Driver Not Found",CID838030,Bike,"BTM Layout",Hulimavu,NULL,NULL,NULL,NULL,NULL,NULL,479,NULL,0,NULL,NULL
"2024-07-01 21:16:00",21:16:00,CNR5354505495,Success,CID203345,Bike,Kadugodi,"Langford Town",287,45,NULL,NULL,No,NULL,322,UPI,14,5,4.3
"2024-07-18 14:35:00",14:35:00,CNR7413987034,"Canceled by Driver",CID260197,Auto,Padmanabhanagar,Padmanabhanagar,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,347,NULL,0,NULL,NULL
"2024-07-09 15:20:00",15:20:00,CNR4168666173,"Canceled by Customer",CID667200,eBike,Jayanagar,"Rajarajeshwari Nagar",NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,412,NULL,0,NULL,NULL
"2024-07-03 23:08:00",23:08:00,CNR9815413494,Success,CID236427,Bike,"Magadi Road","Mysore Road",266,95,NULL,NULL,No,NULL,309,Cash,34,3.4,3.5
"2024-07-24 0:53:00",00:53:00,CNR1401487928,Success,CID501230,Bike,"Ramamurthy Nagar",Jayanagar,294,140,NULL,NULL,No,NULL,381,UPI,11,3.3,4.7
"2024-07-08 17:01:00",17:01:00,CNR4026283559,Success,CID610078,eBike,"Frazer Town",Whitefield,98,130,NULL,NULL,Yes,"Vehicle Breakdown",417,UPI,31,3.8,3.4
"2024-07-06 18:09:00",18:09:00,CNR4371859143,"Driver Not Found",CID220136,"Prime Plus","Frazer Town",Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,851,NULL,0,NULL,NULL
"2024-07-07 7:09:00",07:09:00,CNR2218215611,Success,CID198026,"Prime SUV",Ulsoor,Basavanagudi,280,45,NULL,NULL,No,NULL,376,UPI,38,4.5,3.5
"2024-07-02 6:34:00",06:34:00,CNR1105210926,"Driver Not Found",CID158370,Mini,Chamarajpet,Padmanabhanagar,NULL,NULL,NULL,NULL,NULL,NULL,1404,NULL,0,NULL,NULL
"2024-07-16 19:23:00",19:23:00,CNR2819221776,Success,CID197100,Bike,"Magadi Road","Electronic City",196,40,NULL,NULL,No,NULL,177,Cash,12,3.6,4.3
"2024-07-25 1:35:00",01:35:00,CNR7677114033,"Driver Not Found",CID862530,"Prime Plus",Koramangala,Peenya,NULL,NULL,NULL,NULL,NULL,NULL,862,NULL,0,NULL,NULL
"2024-07-10 14:31:00",14:31:00,CNR7641034911,Success,CID553033,Bike,Hebbal,"MG Road",91,30,NULL,NULL,No,NULL,164,Cash,37,3.7,3.9
"2024-07-21 14:09:00",14:09:00,CNR1161951977,Success,CID215599,"Prime Plus",Shivajinagar,Nagarbhavi,217,85,NULL,NULL,No,NULL,405,Cash,26,3,3.7
"2024-07-20 3:24:00",03:24:00,CNR6650823628,Success,CID721137,Mini,"Sahakar Nagar",Indiranagar,98,90,NULL,NULL,No,NULL,242,"Credit Card",43,3.6,3.2
